,Name,Latitude,Longitude,location
290,Starbucks,51.51,-0.2,"{'type': 'Point', 'coordinates': [-0.2, 51.51]}"
291,Starbucks,51.51,-0.2,"{'type': 'Point', 'coordinates': [-0.2, 51.51]}"
292,Starbucks,51.55,-0.16,"{'type': 'Point', 'coordinates': [-0.16, 51.55]}"
293,Starbucks,51.55,-0.16,"{'type': 'Point', 'coordinates': [-0.16, 51.55]}"
294,Starbucks,51.5,-0.2,"{'type': 'Point', 'coordinates': [-0.2, 51.5]}"
295,Starbucks,51.48,-0.19,"{'type': 'Point', 'coordinates': [-0.19, 51.48]}"
296,Starbucks,51.46,-0.14,"{'type': 'Point', 'coordinates': [-0.14, 51.46]}"
297,Starbucks,51.46,-0.14,"{'type': 'Point', 'coordinates': [-0.14, 51.46]}"
298,Starbucks,51.46,-0.11,"{'type': 'Point', 'coordinates': [-0.11, 51.46]}"
299,Starbucks,51.55,-0.17,"{'type': 'Point', 'coordinates': [-0.17, 51.55]}"
300,Starbucks,51.49,-0.05,"{'type': 'Point', 'coordinates': [-0.05, 51.49]}"
301,Starbucks,51.54,-0.19,"{'type': 'Point', 'coordinates': [-0.19, 51.54]}"
302,Starbucks,51.51,-0.21,"{'type': 'Point', 'coordinates': [-0.21, 51.51]}"
303,Starbucks,51.55,-0.18,"{'type': 'Point', 'coordinates': [-0.18, 51.55]}"
304,Starbucks,51.52,-0.21,"{'type': 'Point', 'coordinates': [-0.21, 51.52]}"
305,Starbucks,51.47,-0.19,"{'type': 'Point', 'coordinates': [-0.19, 51.47]}"
306,Starbucks,51.47,-0.19,"{'type': 'Point', 'coordinates': [-0.19, 51.47]}"
307,Starbucks,51.46,-0.17,"{'type': 'Point', 'coordinates': [-0.17, 51.46]}"
308,Starbucks,51.46,-0.17,"{'type': 'Point', 'coordinates': [-0.17, 51.46]}"
309,Starbucks,51.46,-0.08,"{'type': 'Point', 'coordinates': [-0.08, 51.46]}"
310,Starbucks,51.55,-0.19,"{'type': 'Point', 'coordinates': [-0.19, 51.55]}"
311,Starbucks,51.51,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.51]}"
312,Starbucks,51.51,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.51]}"
313,Starbucks,51.51,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.51]}"
314,Starbucks,51.45,-0.14,"{'type': 'Point', 'coordinates': [-0.14, 51.45]}"
315,Starbucks,51.5,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.5]}"
316,Starbucks,51.48,-0.21,"{'type': 'Point', 'coordinates': [-0.21, 51.48]}"
317,Starbucks,51.47,-0.2,"{'type': 'Point', 'coordinates': [-0.2, 51.47]}"
318,Starbucks,51.54,-0.21,"{'type': 'Point', 'coordinates': [-0.21, 51.54]}"
319,Starbucks,51.57,-0.13,"{'type': 'Point', 'coordinates': [-0.13, 51.57]}"
320,Starbucks,51.49,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.49]}"
321,Starbucks,51.49,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.49]}"
322,Starbucks,51.49,-0.22,"{'type': 'Point', 'coordinates': [-0.22, 51.49]}"
323,Starbucks,51.51,-0.23,"{'type': 'Point', 'coordinates': [-0.23, 51.51]}"
324,Starbucks,51.5,-0.02,"{'type': 'Point', 'coordinates': [-0.02, 51.5]}"
325,Starbucks,51.5,-0.02,"{'type': 'Point', 'coordinates': [-0.02, 51.5]}"
326,Starbucks,51.49,-0.23,"{'type': 'Point', 'coordinates': [-0.23, 51.49]}"
327,Starbucks,51.44,-0.15,"{'type': 'Point', 'coordinates': [-0.15, 51.44]}"
328,Starbucks,51.58,-0.12,"{'type': 'Point', 'coordinates': [-0.12, 51.58]}"
329,Starbucks,51.51,-0.01,"{'type': 'Point', 'coordinates': [-0.01, 51.51]}"
330,Starbucks,51.48,-0.24,"{'type': 'Point', 'coordinates': [-0.24, 51.48]}"
331,Starbucks,51.57,-0.2,"{'type': 'Point', 'coordinates': [-0.2, 51.57]}"
332,Starbucks,51.48,-0.01,"{'type': 'Point', 'coordinates': [-0.01, 51.48]}"
333,Starbucks,51.54,-0.01,"{'type': 'Point', 'coordinates': [-0.01, 51.54]}"
334,Starbucks,51.54,-0.01,"{'type': 'Point', 'coordinates': [-0.01, 51.54]}"
335,Starbucks,51.5,0.0,"{'type': 'Point', 'coordinates': [0, 51.5]}"
336,Starbucks,51.59,-0.14,"{'type': 'Point', 'coordinates': [-0.14, 51.59]}"
337,Starbucks,51.43,-0.17,"{'type': 'Point', 'coordinates': [-0.17, 51.43]}"
338,Starbucks,51.54,0.0,"{'type': 'Point', 'coordinates': [0, 51.54]}"
339,Starbucks,51.49,-0.26,"{'type': 'Point', 'coordinates': [-0.26, 51.49]}"
340,Starbucks,51.49,-0.26,"{'type': 'Point', 'coordinates': [-0.26, 51.49]}"
341,Starbucks,51.44,-0.21,"{'type': 'Point', 'coordinates': [-0.21, 51.44]}"
342,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
343,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
344,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
345,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
346,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
347,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
348,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
349,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
350,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
351,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
352,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
353,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
354,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
355,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
356,Starbucks,40.71,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.71]}"
357,Starbucks,40.71,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.71]}"
358,Starbucks,40.72,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.72]}"
359,Starbucks,40.72,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.72]}"
360,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
361,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
362,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
363,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
364,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
365,Starbucks,40.72,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.72]}"
366,Starbucks,40.71,-74.02,"{'type': 'Point', 'coordinates': [-74.02, 40.71]}"
367,Starbucks,40.71,-74.02,"{'type': 'Point', 'coordinates': [-74.02, 40.71]}"
368,Starbucks,40.72,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.72]}"
369,Starbucks,40.72,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.72]}"
370,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
371,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
372,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
373,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
374,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
375,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
376,Starbucks,40.7,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.7]}"
377,Starbucks,40.73,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.73]}"
378,Starbucks,40.73,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.73]}"
379,Starbucks,40.73,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.73]}"
380,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
381,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
382,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
383,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
384,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
385,Starbucks,40.73,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.73]}"
386,Starbucks,40.7,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.7]}"
387,Starbucks,40.72,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.72]}"
388,Starbucks,40.73,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.73]}"
389,Starbucks,40.73,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.73]}"
390,Starbucks,40.73,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.73]}"
391,Starbucks,40.73,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.73]}"
392,Starbucks,40.73,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.73]}"
393,Starbucks,40.73,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.73]}"
394,Starbucks,40.73,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.73]}"
395,Starbucks,40.73,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.73]}"
396,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
397,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
398,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
399,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
400,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
401,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
402,Starbucks,40.74,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.74]}"
403,Starbucks,40.72,-74.04,"{'type': 'Point', 'coordinates': [-74.04, 40.72]}"
404,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
405,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
406,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
407,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
408,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
409,Starbucks,40.69,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.69]}"
410,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
411,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
412,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
413,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
414,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
415,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
416,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
417,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
418,Starbucks,40.74,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.74]}"
419,Starbucks,40.73,-74.04,"{'type': 'Point', 'coordinates': [-74.04, 40.73]}"
420,Starbucks,40.73,-74.04,"{'type': 'Point', 'coordinates': [-74.04, 40.73]}"
421,Teavana,40.73,-74.04,"{'type': 'Point', 'coordinates': [-74.04, 40.73]}"
422,Starbucks,40.69,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.69]}"
423,Starbucks,40.69,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.69]}"
424,Starbucks,40.69,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.69]}"
425,Starbucks,40.69,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.69]}"
426,Starbucks,40.74,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.74]}"
427,Starbucks,40.74,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.74]}"
428,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
429,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
430,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
431,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
432,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
433,Starbucks,40.74,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.74]}"
434,Starbucks,40.72,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.72]}"
435,Starbucks,40.75,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.75]}"
436,Starbucks,40.75,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.75]}"
437,Starbucks,40.69,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.69]}"
438,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
439,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
440,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
441,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
442,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
443,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
444,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
445,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
446,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
447,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
448,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
449,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
450,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
451,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
452,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
453,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
454,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
455,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
456,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
457,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
458,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
459,Starbucks,40.75,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.75]}"
460,Starbucks,40.68,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.68]}"
461,Starbucks,40.68,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.68]}"
462,Starbucks,40.68,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.68]}"
463,Starbucks,40.75,-74.03,"{'type': 'Point', 'coordinates': [-74.03, 40.75]}"
464,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
465,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
466,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
467,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
468,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
469,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
470,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
471,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
472,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
473,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
474,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
475,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
476,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
477,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
478,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
479,Starbucks,40.75,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.75]}"
480,Starbucks,40.71,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.71]}"
481,Starbucks,40.68,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.68]}"
482,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
483,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
484,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
485,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
486,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
487,Starbucks,40.75,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.75]}"
488,Starbucks,40.73,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.73]}"
489,Starbucks,40.76,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.76]}"
490,Starbucks,40.76,-74.0,"{'type': 'Point', 'coordinates': [-74, 40.76]}"
491,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
492,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
493,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
494,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
495,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
496,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
497,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
498,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
499,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
500,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
501,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
502,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
503,Starbucks,40.76,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.76]}"
504,Starbucks,40.67,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.67]}"
505,Starbucks,40.67,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.67]}"
506,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
507,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
508,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
509,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
510,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
511,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
512,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
513,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
514,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
515,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
516,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
517,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
518,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
519,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
520,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
521,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
522,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
523,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
524,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
525,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
526,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
527,Starbucks,40.76,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.76]}"
528,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
529,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
530,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
531,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
532,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
533,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
534,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
535,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
536,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
537,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
538,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
539,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
540,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
541,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
542,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
543,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
544,Starbucks,40.76,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.76]}"
545,Starbucks,40.67,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.67]}"
546,Starbucks,40.77,-73.99,"{'type': 'Point', 'coordinates': [-73.99, 40.77]}"
547,Starbucks,40.76,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.76]}"
548,Starbucks,40.76,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.76]}"
549,Starbucks,40.76,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.76]}"
550,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
551,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
552,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
553,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
554,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
555,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
556,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
557,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
558,Starbucks,40.77,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.77]}"
559,Starbucks,40.76,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.76]}"
560,Starbucks,40.77,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.77]}"
561,Starbucks,40.77,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.77]}"
562,Starbucks,40.77,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.77]}"
563,Starbucks,40.77,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.77]}"
564,Starbucks,40.78,-74.01,"{'type': 'Point', 'coordinates': [-74.01, 40.78]}"
565,Starbucks,40.78,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.78]}"
566,Starbucks,40.78,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.78]}"
567,Starbucks,40.78,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.78]}"
568,Starbucks,40.78,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.78]}"
569,Starbucks,40.78,-73.98,"{'type': 'Point', 'coordinates': [-73.98, 40.78]}"
570,Starbucks,40.77,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.77]}"
571,Starbucks,40.77,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.77]}"
572,Starbucks,40.77,-73.95,"{'type': 'Point', 'coordinates': [-73.95, 40.77]}"
573,Starbucks,40.74,-73.92,"{'type': 'Point', 'coordinates': [-73.92, 40.74]}"
574,Starbucks,40.78,-73.97,"{'type': 'Point', 'coordinates': [-73.97, 40.78]}"
575,Starbucks,40.76,-73.93,"{'type': 'Point', 'coordinates': [-73.93, 40.76]}"
576,Starbucks,40.7,-73.91,"{'type': 'Point', 'coordinates': [-73.91, 40.7]}"
577,Starbucks,40.78,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.78]}"
578,Starbucks,40.78,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.78]}"
579,Starbucks,40.78,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.78]}"
580,Starbucks,40.78,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.78]}"
581,Teavana,40.78,-73.96,"{'type': 'Point', 'coordinates': [-73.96, 40.78]}"
